index,Salary
3219,0.471991678
3220,0.513136423
3221,0.677573422
3222,0.753337933
3223,0.68031849
3224,0.504685896
3225,0.519242416
3226,0.457261289
3227,0.694027948
3228,0.348285818
3229,0.667782966
3230,0.691553078
3231,0.691410945
3232,0.717890226
3233,0.547883472
3234,0.444890991
3235,0.636963839
3236,0.655517605
3237,0.420845698
3238,0.603415573
3239,0.545620516
3240,0.641877357
3241,0.710869343
3242,0.673657548
3243,0.46013796
3244,0.63865606
3245,0.715212075
3246,0.638712953
3247,0.565821137
3248,0.655023949
3249,0.697754049
3250,0.624220831
3251,0.695630961
3252,0.466606438
3253,0.601545288
3254,0.688986626
3255,0.706023533
3256,0.439198017
3257,0.444653039
3258,0.663332263
3259,0.671864002
3260,0.730390283
3261,0.667823105
3262,0.56606019
3263,0.49174442
3264,0.497738926
3265,0.589282978
3266,0.562473218
3267,0.592531424
3268,0.717448072
3269,0.653696287
3270,0.586588064
3271,0.457240529
3272,0.68628926
3273,0.72481944
3274,0.563935568
3275,0.630076001
3276,0.492509759
3277,0.641969944
3278,0.656886235
3279,0.571764437
3280,0.495583849
3281,0.441672492
3282,0.420635662
3283,0.607927089
3284,0.676340847
3285,0.560528847
3286,0.70584295
3287,0.596275615
3288,0.598850881
3289,0.626125872
3290,0.689205386
3291,0.688626092
3292,0.543847679
3293,0.52434622
3294,0.38054785
3295,0.720752129
3296,0.647609804
3297,0.636390075
3298,0.421250255
3299,0.605532109
3300,0.66809417
3301,0.497118584
3302,0.699487126
3303,0.556603807
3304,0.57930369
3305,0.649954801
3306,0.409041907
3307,0.562600749
3308,0.647318573
3309,0.700541261
3310,0.667357445
3311,0.601483728
3312,0.604489226
3313,0.48779396
3314,0.508142863
3315,0.421450893
3316,0.716255864
3317,0.705814786
3318,0.709014449
3319,0.582459094
3320,0.524503
3321,0.535481954
3322,0.523389462
3323,0.538927327
3324,0.743792592
3325,0.508669284
3326,0.411440294
3327,0.423856115
3328,0.620183004
3329,0.664019752
3330,0.656314012
3331,0.431594997
3332,0.617859011
3333,0.677058289
3334,0.664499833
3335,0.432311165
3336,0.443275271
3337,0.559803001
3338,0.488118735
3339,0.644405298
3340,0.619707459
3341,0.431445313
3342,0.590027921
3343,0.647332079
3344,0.58367336
3345,0.719029878
3346,0.706346872
3347,0.60150423
3348,0.690619729
3349,0.636958657
3350,0.579180319
3351,0.645942136
3352,0.614803128
3353,0.592281612
3354,0.572298205
3355,0.694059258
3356,0.401562221
3357,0.674695807
3358,0.396626714
3359,0.675855484
3360,0.474789406
3361,0.45448095
3362,0.549338691
3363,0.698111239
3364,0.655081459
3365,0.548865309
3366,0.679699776
3367,0.551694071
3368,0.623626531
3369,0.548267311
3370,0.512099312
3371,0.476111442
3372,0.528364925
3373,0.592007446
3374,0.516806987
3375,0.716276027
3376,0.562201227
3377,0.552785199
3378,0.701003905
3379,0.498525738
3380,0.572812581
3381,0.469026589
3382,0.570166071
3383,0.683707469
3384,0.563799378
3385,0.590774527
3386,0.672634743
3387,0.569793608
3388,0.559198241
3389,0.613328769
3390,0.548027455
3391,0.656646711
3392,0.501680957
3393,0.559015617
3394,0.447090266
3395,0.541667184
3396,0.586004909
3397,0.601530123
3398,0.665257557
3399,0.60391652
3400,0.498432574
3401,0.713735612
3402,0.651185732
3403,0.550956002
3404,0.698287593
3405,0.573935272
3406,0.454550164
3407,0.422852233
3408,0.444960412
3409,0.704024564
3410,0.688535068
3411,0.690680117
3412,0.573757592
3413,0.409012585
3414,0.555232907
3415,0.681683995
3416,0.640957823
3417,0.670818672
3418,0.442587044
3419,0.684961252
3420,0.559633584
3421,0.537371125
3422,0.621308719
3423,0.650984367
3424,0.657534916
3425,0.628249164
3426,0.391095453
3427,0.445809473
3428,0.633945415
3429,0.448244947
3430,0.705913279
3431,0.507053696
3432,0.686339907
3433,0.445976611
3434,0.525140752
3435,0.675396445
3436,0.70246225
3437,0.441562728
3438,0.713213082
3439,0.651059079
3440,0.714105828
3441,0.470251802
3442,0.432287185
3443,0.703185258
3444,0.668317005
3445,0.563471484
3446,0.604335594
3447,0.50901154
3448,0.584900638
3449,0.583197118
3450,0.460535255
3451,0.53971988
3452,0.508579428
3453,0.687448901
3454,0.572615308
3455,0.434246636
3456,0.700207822
3457,0.625869165
3458,0.630182958
3459,0.712863996
3460,0.704416936
3461,0.64526562
3462,0.56499045
3463,0.467053234
3464,0.598564173
3465,0.70033408
3466,0.671214639
3467,0.558223213
3468,0.698088715
3469,0.607379622
3470,0.412001635
3471,0.596069708
3472,0.440670678
3473,0.736121749
3474,0.581893399
3475,0.661709171
3476,0.435435213
3477,0.44247322
3478,0.604459814
3479,0.658720033
3480,0.689713867
3481,0.660184681
3482,0.454865386
3483,0.705036492
3484,0.451857782
3485,0.569930824
3486,0.649616532
3487,0.513129901
3488,0.613354872
3489,0.401586785
3490,0.458323507
3491,0.722888159
3492,0.613327845
3493,0.524853873
3494,0.549919035
3495,0.503538561
3496,0.577965546
3497,0.531352178
3498,0.54351266
3499,0.475917733
3500,0.694578878
3501,0.619323149
3502,0.707063004
3503,0.6974332
3504,0.706032954
3505,0.703533163
3506,0.664073461
3507,0.618720871
3508,0.626350948
3509,0.582264994
3510,0.410323121
3511,0.659024099
3512,0.625565037
3513,0.450354325
3514,0.682306721
3515,0.570613088
3516,0.390215771
3517,0.709718979
3518,0.571523019
3519,0.549090858
3520,0.585350546
3521,0.43981812
3522,0.438211427
3523,0.585180494
3524,0.552407667
3525,0.739771893
3526,0.669102571
3527,0.709898303
3528,0.658900654
3529,0.4846087
3530,0.702669107
3531,0.526450383
3532,0.703858632
3533,0.713729311
3534,0.621603878
3535,0.540733068
3536,0.720411184
3537,0.597786961
3538,0.413583655
3539,0.654438382
3540,0.639292061
3541,0.636341968
3542,0.552805642
3543,0.608957393
3544,0.512768647
3545,0.554016496
3546,0.382741115
3547,0.467339919
3548,0.61684016
3549,0.649220004
3550,0.543934537
3551,0.587072369
3552,0.570370983
3553,0.526504624
3554,0.660045303
3555,0.712908555
3556,0.455126925
3557,0.546900139
3558,0.576618546
3559,0.604141751
3560,0.591741882
3561,0.483654811
3562,0.595152044
3563,0.704683543
3564,0.699519604
3565,0.587040555
3566,0.647737898
3567,0.565710646
3568,0.704458184
3569,0.666521408
3570,0.542488126
3571,0.51669829
3572,0.707846239
3573,0.616971205
3574,0.528477577
3575,0.612912528
3576,0.572071254
3577,0.547454434
3578,0.624188523
3579,0.706722196
3580,0.493637743
3581,0.64940841
3582,0.610347112
3583,0.396439726
3584,0.564661659
3585,0.658835754
3586,0.452231411
3587,0.660225982
3588,0.434587745
3589,0.482251805
3590,0.676830768
3591,0.663596293
3592,0.669170762
3593,0.671080422
3594,0.662469605
3595,0.479310008
3596,0.696734457
3597,0.712135825
3598,0.394468336
3599,0.625455462
3600,0.521432032
3601,0.48407161
3602,0.706128625
3603,0.716528686
3604,0.664947171
3605,0.661540625
3606,0.71306653
3607,0.589167086
3608,0.474789406
3609,0.606203767
3610,0.496905225
3611,0.688895308
3612,0.636024762
3613,0.69874107
3614,0.561052394
3615,0.630272316
3616,0.443122081
3617,0.562486701
3618,0.629283079
3619,0.429133265
3620,0.464755959
3621,0.614889418
3622,0.339976658
3623,0.693075335
3624,0.710386053
3625,0.470621775
3626,0.575360218
3627,0.455008313
3628,0.414980947
3629,0.419746139
3630,0.591533821
3631,0.71434921
3632,0.522388967
3633,0.739604546
3634,0.717584289
3635,0.475963379
3636,0.378516444
3637,0.668062847
3638,0.507987568
3639,0.710581269
3640,0.576857684
3641,0.475493623
3642,0.448623751
3643,0.474562973
3644,0.6157359
3645,0.551035612
3646,0.491675195
3647,0.714757779
3648,0.717499129
3649,0.54979883
3650,0.474913354
3651,0.519039962
3652,0.539408081
3653,0.741421767
3654,0.598704555
3655,0.678950463
3656,0.690548532
3657,0.501921084
3658,0.405137188
3659,0.515735298
3660,0.713026205
3661,0.469915829
3662,0.677742959
3663,0.583607977
3664,0.622085426
3665,0.54025437
3666,0.693373044
3667,0.670881219
3668,0.558040507
3669,0.400427729
3670,0.403318549
3671,0.44944966
3672,0.615978582
3673,0.5902582
3674,0.711897187
3675,0.640395193
3676,0.460240025
3677,0.579012791
3678,0.713606756
3679,0.427959246
3680,0.559998312
3681,0.702661488
3682,0.68550024
3683,0.336314489
3684,0.698972409
3685,0.567140453
3686,0.59853309
3687,0.648265885
3688,0.683218155
3689,0.372304678
3690,0.682224758
3691,0.697211912
3692,0.561452145
3693,0.697523432
3694,0.389208611
3695,0.476275573
3696,0.425724573
3697,0.480468105
3698,0.644029783
3699,0.633888203
3700,0.644944875
3701,0.408490385
3702,0.441494182
3703,0.546215894
3704,0.53906137
3705,0.692939759
3706,0.541764474
3707,0.677036349
3708,0.594033107
3709,0.659107136
3710,0.706125204
3711,0.496660493
3712,0.456250987
3713,0.576889764
3714,0.420225056
3715,0.529550459
3716,0.612510132
3717,0.715621701
3718,0.568279048
3719,0.684727375
3720,0.561250746
3721,0.55651536
3722,0.411087428
3723,0.687992315
3724,0.656969427
3725,0.533385388
3726,0.703791388
3727,0.665928793
3728,0.408004834
3729,0.658769863
3730,0.582151135
3731,0.58780692
3732,0.702414794
3733,0.44639694
3734,0.419453243
3735,0.571851868
3736,0.421875772
3737,0.702137141
3738,0.631915878
3739,0.621740549
3740,0.453473743
3741,0.702418381
3742,0.695435877
3743,0.499909763
3744,0.675667929
3745,0.635732298
3746,0.435865493
3747,0.657134965
3748,0.635641013
3749,0.391465258
3750,0.434785886
3751,0.519241217
3752,0.68918335
3753,0.565147852
3754,0.593915351
3755,0.443654391
3756,0.535977345
3757,0.508533418
3758,0.682489687
3759,0.660653997
3760,0.588251957
3761,0.436701062
3762,0.548766904
3763,0.549276672
3764,0.517149745
3765,0.439497153
3766,0.435668549
3767,0.710182794
3768,0.678979812
3769,0.576822319
3770,0.428603858
3771,0.545449132
3772,0.377938328
3773,0.443081409
3774,0.428216998
3775,0.662159713
3776,0.638949412
3777,0.652714869
3778,0.604702671
3779,0.556582699
3780,0.506542651
3781,0.510770991
3782,0.555913126
3783,0.681280552
3784,0.543202007
3785,0.721868911
3786,0.654473916
3787,0.500215048
3788,0.636875311
3789,0.692029716
3790,0.600657548
3791,0.578568109
3792,0.402449401
3793,0.656094905
3794,0.669017702
3795,0.568610062
3796,0.577780867
3797,0.480279421
3798,0.551149381
3799,0.34039788
3800,0.69308448
3801,0.677122422
3802,0.501217016
3803,0.588604128
3804,0.596317454
3805,0.620990365
3806,0.574659983
3807,0.624772403
3808,0.604080742
3809,0.482783069
3810,0.719472177
3811,0.619934021
3812,0.679890105
3813,0.717756742
3814,0.587154251
3815,0.412371829
3816,0.701037804
3817,0.583631065
3818,0.386698009
3819,0.646354971
3820,0.65314057
3821,0.462039669
3822,0.433474835
3823,0.569457566
3824,0.712228269
3825,0.518805613
3826,0.523793646
3827,0.578203469
3828,0.713538567
3829,0.684270742
3830,0.68038439
3831,0.715914598
3832,0.683644901
3833,0.425984206
3834,0.660135868
3835,0.665785108
3836,0.57331868
3837,0.695864546
3838,0.617115502
3839,0.424761962
3840,0.635144547
3841,0.607059143
3842,0.679646161
3843,0.424404949
3844,0.642539432
3845,0.491357063
3846,0.572833101
3847,0.683443453
3848,0.700347868
3849,0.592531845
3850,0.557737146
3851,0.59229802
3852,0.723362628
3853,0.56707356
3854,0.590901476
3855,0.549711129
3856,0.692982423
3857,0.361132184
3858,0.643893325
3859,0.577761306
3860,0.713773238
3861,0.583083295
3862,0.706943628
3863,0.536613807
3864,0.480473209
3865,0.698645854
3866,0.562860929
3867,0.715676706
3868,0.49489438
3869,0.527734814
3870,0.651739675
3871,0.663405976
3872,0.690513698
3873,0.670195334
3874,0.683730757
3875,0.414576881
3876,0.679158597
3877,0.670819185
3878,0.642084103
3879,0.619192718
3880,0.608136238
3881,0.436935026
3882,0.639337032
3883,0.620178093
3884,0.475364672
3885,0.576059454
3886,0.612566409
3887,0.698226003
3888,0.654199541
3889,0.4679502
3890,0.59729781
3891,0.653366371
3892,0.707068239
3893,0.624531292
3894,0.580954762
3895,0.695753608
3896,0.418894825
3897,0.661774704
3898,0.468184012
3899,0.431294519
3900,0.426300133
3901,0.623248918
3902,0.651430229
3903,0.671688008
3904,0.746366449
3905,0.712327208
3906,0.672720822
3907,0.603168411
3908,0.710806025
3909,0.615583476
3910,0.684854279
3911,0.450893826
3912,0.688188817
3913,0.674212292
3914,0.710607158
3915,0.689084979
3916,0.52908937
3917,0.473073446
3918,0.455248272
3919,0.697886206
3920,0.575267751
3921,0.661768356
3922,0.487572762
3923,0.715792731
3924,0.708140914
3925,0.707417548
3926,0.712677311
3927,0.634692114
3928,0.602552876
3929,0.582292022
3930,0.585782921
3931,0.603431543
3932,0.585397747
3933,0.53705016
3934,0.422469546
3935,0.506243923
3936,0.415599084
3937,0.598797212
3938,0.645609602
3939,0.584821904
3940,0.668667905
3941,0.449228418
3942,0.633570881
3943,0.702283745
3944,0.431584007
3945,0.571983813
3946,0.430011872
3947,0.584777893
3948,0.473750739
3949,0.710436443
3950,0.422425782
3951,0.524507942
3952,0.667039739
3953,0.682584371
3954,0.566007144
3955,0.575479465
3956,0.521678384
3957,0.495020559
3958,0.582963053
3959,0.418513407
3960,0.438695023
3961,0.62694071
3962,0.710116582
3963,0.404525874
3964,0.669351673
3965,0.601388876
3966,0.582487407
3967,0.399325565
3968,0.434434359
3969,0.597077378
3970,0.416376197
3971,0.50166453
3972,0.714873093
3973,0.573955494
3974,0.381908564
3975,0.696921268
3976,0.575278942
3977,0.558960004
3978,0.682738218
3979,0.630357792
3980,0.597390763
3981,0.702149676
3982,0.656423461
3983,0.594693883
3984,0.556769888
3985,0.687672777
3986,0.703922143
3987,0.645852911
3988,0.732097522
3989,0.684958588
3990,0.467458572
3991,0.632060505
3992,0.71228683
3993,0.657001467
3994,0.435561006
3995,0.651299903
3996,0.520999156
3997,0.65362295
3998,0.710751921
3999,0.654095955
4000,0.668995312
4001,0.687985326
4002,0.679692835
4003,0.547806784
4004,0.487087872
4005,0.658583099
4006,0.700345611
4007,0.663002438
4008,0.582695754
4009,0.707789128
4010,0.668917027
4011,0.603971783
4012,0.721580523
4013,0.589974563
4014,0.696626287
4015,0.689105786
4016,0.405810644
4017,0.365104393
4018,0.698317855
4019,0.674054986
4020,0.669771511
4021,0.547605166
4022,0.678823805
4023,0.436544569
4024,0.671880411
4025,0.57748679
4026,0.470885317
4027,0.617686184
4028,0.419274286
4029,0.59674837
4030,0.428295813
4031,0.45283174
4032,0.711850198
4033,0.59308333
4034,0.438601758
4035,0.447760772
4036,0.550323118
4037,0.681011128
4038,0.569826944
4039,0.69528014
4040,0.538776404
4041,0.702764158
4042,0.653487904
4043,0.700063288
4044,0.40887151
4045,0.666747305
4046,0.606926087
4047,0.628279844
4048,0.449441852
4049,0.58164123
4050,0.715146725
4051,0.421309727
4052,0.684352199
4053,0.494146267
4054,0.549282859
4055,0.710151731
4056,0.420048582
4057,0.640631241
4058,0.409943474
4059,0.536622683
4060,0.711492835
4061,0.51187882
4062,0.700535321
4063,0.680822491
4064,0.643779001
4065,0.44498098
4066,0.714029582
4067,0.581734199
4068,0.519030003
4069,0.624856077
4070,0.576646708
4071,0.720482037
4072,0.528070072
4073,0.686455532
4074,0.431576536
4075,0.695881796
4076,0.583679611
4077,0.586023348
4078,0.674449099
4079,0.654675389
4080,0.576408475
4081,0.583121635
4082,0.667627833
4083,0.576497068
4084,0.660091094
4085,0.450644936
4086,0.480288548
4087,0.684628155
4088,0.603395606
4089,0.382750743
4090,0.669619945
4091,0.674117685
4092,0.398253604
4093,0.428285709
4094,0.577313551
4095,0.489567871
4096,0.665387882
4097,0.605418092
4098,0.392665947
4099,0.637179212
4100,0.640763218
4101,0.472491924
4102,0.601611954
4103,0.602938283
4104,0.710459741
4105,0.60285834
4106,0.43528513
4107,0.446917253
4108,0.495986097
4109,0.566602481
4110,0.523290868
4111,0.722997027
4112,0.611945536
4113,0.701668923
4114,0.406862616
4115,0.705157313
4116,0.722334648
4117,0.434774633
4118,0.711094287
4119,0.519446129
4120,0.467004274
4121,0.606096854
4122,0.416554997
4123,0.542202315
4124,0.718660696
4125,0.617126557
4126,0.622752286
4127,0.584195252
4128,0.570046747
4129,0.396056869
4130,0.383014694
4131,0.599531064
4132,0.711305459
4133,0.563989471
4134,0.597637805
4135,0.712296422
4136,0.541707234
4137,0.498091282
4138,0.577245865
4139,0.6357512
4140,0.466471209
4141,0.423352413
4142,0.489949598
4143,0.3837184
4144,0.629273942
4145,0.458676581
4146,0.617814843
4147,0.555121651
4148,0.695877739
4149,0.617614806
4150,0.528202332
4151,0.580473277
4152,0.518391487
4153,0.696439603
4154,0.718930651
4155,0.545852544
4156,0.603314296
4157,0.438377111
4158,0.695259485
4159,0.690479777
4160,0.593734138
4161,0.601929697
4162,0.615803703
4163,0.634816623
4164,0.663218767
4165,0.59159338
4166,0.42667717
4167,0.70465302
4168,0.669692245
4169,0.532669407
4170,0.519809981
4171,0.68679874
4172,0.704733981
4173,0.417372752
4174,0.530346979
4175,0.66027953
4176,0.590889385
4177,0.530080533
4178,0.594045319
4179,0.46879813
4180,0.695744195
4181,0.583154261
4182,0.712731982
4183,0.662296763
4184,0.705302974
4185,0.685875798
4186,0.573593534
4187,0.535407907
4188,0.553327346
4189,0.637459814
4190,0.517539824
4191,0.563646631
4192,0.507344546
4193,0.461764501
4194,0.703160743
4195,0.397336563
4196,0.673427416
4197,0.665934944
4198,0.65036746
4199,0.587610429
4200,0.610955813
4201,0.699245952
4202,0.408986699
4203,0.722950287
4204,0.6151032
4205,0.594144383
4206,0.685777568
4207,0.585529847
4208,0.637542056
4209,0.671249931
4210,0.570332106
4211,0.448533286
4212,0.566343367
4213,0.598209232
4214,0.559818146
4215,0.524522048
4216,0.661230075
4217,0.421920712
4218,0.597876688
4219,0.488904103
4220,0.528977944
4221,0.601368976
4222,0.503447433
4223,0.656129656
4224,0.577152186
4225,0.421927103
4226,0.724393712
4227,0.605201676
4228,0.675334628
4229,0.664201925
4230,0.554286314
4231,0.554915212
4232,0.398520254
4233,0.470562792
4234,0.339599926
4235,0.487754495
4236,0.636105045
4237,0.517093628
4238,0.708293687
4239,0.434972114
4240,0.434060152
4241,0.544065329
4242,0.694834892
4243,0.704714446
4244,0.584771073
4245,0.670839196
4246,0.465353673
4247,0.443275271
4248,0.403032571
4249,0.578932382
4250,0.584323288
4251,0.490952232
4252,0.679451721
4253,0.402441074
4254,0.617448081
4255,0.599541208
4256,0.662311759
4257,0.656542973
4258,0.677512358
4259,0.598233294
4260,0.713262849
4261,0.581393057
4262,0.4844886
4263,0.706613277
4264,0.389953482
4265,0.717565304
4266,0.680863943
4267,0.430986418
4268,0.412923627
4269,0.657538172
4270,0.708986406
4271,0.599495194
4272,0.654365306
4273,0.63422986
4274,0.707674384
4275,0.455407168
4276,0.418077875
4277,0.700416294
4278,0.619942275
4279,0.417965694
4280,0.601560169
4281,0.429514407
4282,0.702182578
4283,0.42802672
4284,0.680722144
4285,0.70841024
4286,0.578983111
4287,0.721615597
4288,0.717552083
4289,0.616802978
4290,0.647433679
4291,0.665293589
4292,0.506602883
4293,0.623037101
4294,0.635387555
4295,0.697368458
4296,0.562936651
4297,0.705386732
4298,0.698847767
4299,0.69412275
4300,0.665561101
4301,0.409907247
4302,0.666908735
4303,0.647131208
4304,0.480544456
4305,0.42558766
4306,0.398273004
4307,0.435173559
4308,0.673438425
4309,0.581122988
4310,0.49390102
4311,0.606132513
4312,0.547229046
4313,0.667356599
4314,0.514588626
4315,0.445300994
4316,0.599777914
4317,0.694094588
4318,0.630489928
4319,0.678937959
4320,0.556896655
4321,0.520620144
4322,0.396292882
4323,0.676598803
4324,0.538023108
4325,0.517706225
4326,0.431773377
4327,0.667092245
4328,0.462153908
4329,0.712063709
4330,0.705312616
4331,0.66403153
4332,0.628748056
4333,0.663156274
4334,0.466853297
4335,0.447208387
4336,0.502668401
4337,0.669913484
4338,0.700939102
4339,0.575131538
4340,0.69391661
4341,0.571589575
4342,0.516654287
4343,0.719884855
4344,0.672488431
4345,0.69385229
4346,0.67197092
4347,0.588297536
4348,0.592887237
4349,0.707551448
4350,0.620566087
4351,0.712843539
4352,0.520862585
4353,0.684327553
4354,0.579530696
4355,0.638551581
4356,0.457458857
4357,0.586034995
4358,0.508208099
4359,0.679049266
4360,0.57785759
4361,0.540540446
4362,0.451365889
4363,0.448442702
4364,0.583734894
4365,0.614251772
4366,0.681643889
4367,0.678937737
4368,0.714925803
4369,0.436099218
4370,0.584276405
4371,0.51346916
4372,0.655037878
4373,0.491131642
4374,0.561844045
4375,0.636141394
4376,0.714763636
4377,0.457076179
4378,0.70349709
4379,0.661466608
4380,0.567348752
4381,0.445436638
4382,0.602513272
4383,0.520299715
4384,0.605267315
4385,0.713543548
4386,0.46406748
4387,0.511010346
4388,0.638680482
4389,0.442501073
4390,0.622995487
4391,0.569536266
4392,0.545804418
4393,0.614772965
4394,0.608312183
4395,0.701963731
4396,0.686926336
4397,0.600247015
4398,0.441710366
4399,0.698809458
4400,0.658037406
4401,0.718317297
4402,0.597050518
4403,0.647005652
4404,0.590819643
4405,0.606307577
4406,0.665839286
4407,0.570014093
4408,0.617408434
4409,0.463046707
4410,0.60786617
4411,0.588529765
4412,0.717764632
4413,0.550056827
4414,0.632634569
4415,0.680732795
4416,0.334863157
4417,0.53691367
4418,0.711003676
4419,0.714106875
4420,0.530748359
4421,0.383614219
4422,0.599127511
4423,0.555591764
4424,0.433688853
4425,0.579593752
4426,0.43253434
4427,0.478891412
4428,0.678760098
4429,0.606763956
4430,0.574169242
4431,0.677542324
4432,0.667451644
4433,0.500027533
4434,0.704369241
4435,0.500957601
4436,0.700852515
4437,0.682156373
4438,0.666141098
4439,0.638058112
4440,0.704718437
4441,0.621431075
4442,0.670541531
4443,0.386232234
4444,0.600404195
4445,0.657986285
4446,0.682867459
4447,0.57902755
4448,0.593498669
4449,0.418466859
4450,0.563108183
4451,0.719969233
4452,0.469719623
4453,0.411618214
4454,0.633677216
4455,0.350789847
4456,0.447388225
4457,0.448054951
4458,0.53392907
4459,0.544975097
4460,0.444169678
4461,0.519277911
4462,0.578533589
4463,0.394168757
4464,0.461324756
4465,0.452764701
4466,0.645730933
4467,0.676530581
4468,0.699315553
4469,0.433186117
4470,0.500636407
4471,0.694171236
4472,0.669671156
4473,0.668436625
4474,0.621327998
4475,0.668513877
4476,0.712430311
4477,0.598310089
4478,0.530224206
4479,0.69906173
4480,0.459828919
4481,0.653004306
4482,0.696311594
4483,0.703003995
4484,0.646624826
4485,0.442067866
4486,0.528652999
4487,0.695622807
4488,0.699571353
4489,0.503852462
4490,0.668427566
4491,0.589601867
4492,0.562959437
4493,0.681444544
4494,0.587368468
4495,0.665672988
4496,0.604309122
4497,0.445590811
4498,0.614671371
4499,0.650556423
4500,0.594917719
4501,0.59758368
4502,0.554631019
4503,0.505470495
4504,0.358316509
4505,0.422345402
4506,0.531693293
4507,0.519846587
4508,0.441395699
4509,0.612355092
4510,0.435392423
4511,0.683574903
4512,0.44408926
4513,0.464172714
4514,0.550735573
4515,0.708463622
4516,0.716054693
4517,0.721501311
4518,0.44697154
4519,0.649239714
4520,0.670219739
4521,0.543893575
4522,0.591541942
4523,0.644358339
4524,0.712487218
4525,0.598477863
4526,0.693350953
4527,0.42802672
4528,0.679826322
4529,0.710663491
4530,0.586881109
4531,0.574591705
4532,0.701236605
4533,0.470368323
4534,0.564838191
4535,0.429823351
4536,0.671333145
4537,0.672639156
4538,0.70066451
4539,0.445861071
4540,0.690189891
4541,0.63772611
4542,0.663261342
4543,0.363176254
4544,0.711475936
4545,0.482323392
4546,0.557973949
4547,0.436988804
4548,0.435839772
4549,0.524993919
4550,0.674751853
4551,0.420715997
4552,0.430609949
4553,0.615032251
4554,0.466143548
4555,0.639524756
4556,0.416864437
4557,0.573129147
4558,0.572752833
4559,0.562239186
4560,0.679399558
4561,0.688806513
4562,0.52450779
4563,0.528699472
4564,0.431974265
4565,0.623075921
4566,0.660167883
4567,0.470094642
4568,0.657276286
4569,0.64075775
4570,0.669400287
4571,0.71003689
4572,0.690348048
4573,0.67896315
4574,0.549249223
4575,0.572032048
4576,0.570335602
4577,0.656945935
4578,0.617392118
4579,0.660676264
4580,0.429043915
4581,0.565182993
4582,0.596580177
4583,0.608844645
4584,0.665484852
4585,0.691452676
4586,0.661336641
4587,0.403803911
4588,0.582981885
4589,0.670182089
4590,0.392004125
4591,0.706815688
4592,0.498522667
4593,0.676427904
4594,0.435265527
4595,0.696821668
4596,0.552638115
4597,0.708242187
4598,0.63614773
4599,0.692086668
4600,0.423207413
4601,0.595685543
4602,0.607388433
4603,0.582962319
4604,0.608287828
4605,0.718739853
4606,0.687149738
4607,0.715451045
4608,0.701621543
4609,0.704735781
4610,0.529012934
4611,0.583513205
4612,0.657608505
4613,0.681502268
4614,0.590301429
4615,0.441051406
4616,0.426223448
4617,0.474928523
4618,0.48780276
4619,0.679278108
4620,0.666197066
4621,0.585963204
4622,0.5707189
4623,0.539266972
4624,0.680974
4625,0.706826077
4626,0.683152204
4627,0.617114011
4628,0.700351746
4629,0.472493689
4630,0.537900598
4631,0.668585555
4632,0.715052441
4633,0.493943054
4634,0.345556636
4635,0.667824996
4636,0.624416336
4637,0.446133643
4638,0.429905793
4639,0.718180787
4640,0.438145644
4641,0.534317501
4642,0.429285387
4643,0.582427943
4644,0.668421299
4645,0.672675711
4646,0.621805924
4647,0.561004695
4648,0.529110443
4649,0.438134718
4650,0.706973019
4651,0.706787494
4652,0.627264843
4653,0.700181114
4654,0.546689265
4655,0.538474995
4656,0.715504885
4657,0.661330657
4658,0.425807055
4659,0.707502175
4660,0.611593135
4661,0.406218311
4662,0.534409063
4663,0.671044619
4664,0.668530246
4665,0.700008791
4666,0.581104379
4667,0.412275019
4668,0.586929828
4669,0.644806115
4670,0.620940992
4671,0.578362562
4672,0.668116344
4673,0.694880846
4674,0.507859208
4675,0.687653086
4676,0.659143102
4677,0.610838699
4678,0.605914264
4679,0.667957159
4680,0.536553321
4681,0.501680957
4682,0.652767444
4683,0.707182504
4684,0.536841568
4685,0.685237666
4686,0.593816298
4687,0.488743246
4688,0.641566348
4689,0.695656961
4690,0.589833251
4691,0.491609277
4692,0.586117159
4693,0.536590768
4694,0.503420759
4695,0.699757791
4696,0.602825118
4697,0.720350416
4698,0.691573691
4699,0.441736378
4700,0.719415738
4701,0.606135227
4702,0.483010593
4703,0.663401759
4704,0.527177765
4705,0.476287551
4706,0.737952315
4707,0.649082136
4708,0.699716991
4709,0.532161916
4710,0.716424067
4711,0.696997067
4712,0.717023491
4713,0.689996639
4714,0.408116124
4715,0.576516792
4716,0.612043713
4717,0.674733429
4718,0.498288495
4719,0.455221067
4720,0.504269689
4721,0.585875186
4722,0.696446256
4723,0.429285387
4724,0.401710963
4725,0.673907323
4726,0.594553291
4727,0.521455733
4728,0.692493194
4729,0.718765109
4730,0.556345234
4731,0.700619455
4732,0.690944206
4733,0.567950143
4734,0.606688654
4735,0.574274392
4736,0.531341728
4737,0.71137181
4738,0.675283776
4739,0.72375829
4740,0.69685291
4741,0.653222662
4742,0.620454302
4743,0.668716051
4744,0.618043063
4745,0.523259024
4746,0.586392257
4747,0.623554459
4748,0.621393291
4749,0.441844014
4750,0.613038776
4751,0.670423085
4752,0.487698341
4753,0.507504968
4754,0.667040595
4755,0.531748383
4756,0.653813875
4757,0.47032274
4758,0.703082916
4759,0.588647067
4760,0.694795189
4761,0.570535759
4762,0.696600883
4763,0.476270535
4764,0.71840482
4765,0.623495944
4766,0.595953448
4767,0.59298408
4768,0.679597987
4769,0.608426705
4770,0.433711807
4771,0.586499172
4772,0.689267606
4773,0.455711699
